"","State","County","Site","Date","X24hrPM","Time","CloudAOD","PCloudAOD","CloudRadius","CloudWaterPath","CloudTopHgt","CloudPhase","CloudTopTemp","CloudEmmisivity","PAnyCld","PSingleCld","PMultiCld"
"12892",6,57,1001,"2012-10-06",3.4,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12893",6,57,1001,"2012-10-12",3.8,"1910",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12894",6,57,1001,"2012-10-12",3.8,"2050",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12895",6,57,1001,"2012-10-18",5.3,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12896",6,57,1001,"2012-10-18",5.3,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12897",6,57,1001,"2012-10-24",2.9,"1935",2.68999993987381,1.89999995753169,22.9999994859099,43.5,3025,1,11664.5,90,0.34,1,0
"12898",6,57,1001,"2012-10-24",2.9,"2115",11.0699997525662,NA,18.4999995864928,116,2650,1,11982,48,0.253333333333333,1,0
"12899",6,57,1001,"2012-10-30",5.3,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12900",6,57,1001,"2012-10-30",5.3,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12901",6,57,1001,"2012-11-05",4.8,"1825",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12902",6,57,1001,"2012-11-11",11,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12903",6,57,1001,"2012-11-11",11,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12904",6,57,1001,"2012-11-17",2.2,"1850",17.19999961555,18.0799995958805,21.674999515526,246.5,3800,6,11604,80,0.56,0.952380952380952,0.0476190476190476
"12905",6,57,1001,"2012-11-23",7.9,"1810",0.65999998524785,NA,25.7999994233251,13.5,12425,2,5841,40,0.64,1,0
"12906",6,57,1001,"2012-11-23",7.9,"2130",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12907",6,57,1001,"2012-12-05",3.7,"1835",10.4099997673184,NA,24.0849994616583,152.5,11150,2,6644,91,1,0.74,0.26
"12908",6,57,1001,"2012-12-05",3.7,"2155",10.1149997739121,NA,28.409999364987,177,11450,2,6633,88,1,0.88,0.12
"12909",6,57,1001,"2012-12-06",3.7,"1920",NA,2.41999994590878,NA,NA,2700,0,-10120.5,46,0.26,1,0
"12910",6,57,1001,"2012-12-06",3.7,"2100",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12911",6,57,1001,"2012-12-11",7.1,"1935",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12912",6,57,1001,"2012-12-11",7.1,"2115",1.3199999704957,1.90499995741993,8.94999979995191,7,1700,6,12998,30,0.04,1,0
"12913",6,57,1001,"2012-12-17",3.1,"1900",8.86499980185181,17.0499996189028,41.6249990696087,212.5,9100,2,8457,31,0.6,0.155555555555556,0.844444444444444
"12914",6,57,1001,"2012-12-17",3.1,"2040",3.45999992266297,NA,38.5749991377816,84.5,7000,2,9519.5,66,1,0.86,0.14
"12915",6,57,1001,"2012-12-23",2.3,"1825",50.4199988730252,NA,28.3899993654341,863,7550,2,8704.5,100,1,0,1
"12916",6,57,1001,"2012-12-23",2.3,"2140",8.19999981671572,NA,32.5299992728978,161,13300,2,6830,83.5,0.98,0.938775510204082,0.0612244897959184
"12917",6,57,1001,"2012-12-29",13.5,"1925",9.86999977938831,NA,16.6699996273965,86,3350,6,11082,100,0.98,0.775510204081633,0.224489795918367
"12918",6,57,1001,"2012-12-29",13.5,"2105",19.5299995634705,NA,11.4649997437373,140.5,8700,6,7557.5,31,1,0.8,0.2
"12919",6,57,1001,"2013-01-01",19.1,"1815",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12920",6,57,1001,"2013-01-01",19.1,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12921",6,57,1001,"2013-01-04",31.8,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12922",6,57,1001,"2013-01-04",31.8,"2030",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12923",6,57,1001,"2013-01-07",12.9,"1920",0.539999987930059,NA,36.3499991875142,15,5600,2,10786,100,0.26,1,0
"12924",6,57,1001,"2013-01-07",12.9,"2100",0.719999983906746,NA,35.3549992097542,15.5,5650,2,10892,100,0.16,1,0
"12925",6,57,1001,"2013-01-22",17.9,"1835",0.189999995753169,NA,36.2499991897494,4,11300,2,7058,32,0.04,1,0
"12926",6,57,1001,"2013-01-22",17.9,"2155",NA,NA,NA,NA,1700,6,13378,84,0,NA,NA
"12927",6,57,1001,"2013-01-28",5.3,"1935",2.66999994032085,NA,14.9099996667355,27,3225,6,10993.5,100,0.9,1,0
"12928",6,57,1001,"2013-01-28",5.3,"2115",2.10999995283782,NA,26.0799994170666,34,9950,2,7108,36.5,0.94,0.978723404255319,0.0212765957446809
"12929",6,57,1001,"2013-02-03",9.9,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12930",6,57,1001,"2013-02-03",9.9,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12931",6,57,1001,"2013-02-09",4.8,"1825",NA,NA,NA,NA,2100,6,11876,40,0,NA,NA
"12932",6,57,1001,"2013-02-09",4.8,"2140",0.239999994635582,NA,13.9199996888638,2,1900,1,12392,88,0.04,1,0
"12933",6,57,1001,"2013-02-15",5.3,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12934",6,57,1001,"2013-02-15",5.3,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12935",6,57,1001,"2013-02-21",4.2,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12936",6,57,1001,"2013-02-27",5.3,"1810",1.27499997150153,NA,30.3699993211776,26,4750,2,10705,100,0.48,1,0
"12937",6,57,1001,"2013-02-27",5.3,"2130",NA,NA,NA,NA,1700,1,13308,76,0,NA,NA
"12938",6,57,1001,"2013-03-05",3.1,"1915",7.13999984040856,2.13999995216727,9.38999979011714,51,5450,6,10529.5,63,0.5,0.6,0.4
"12939",6,57,1001,"2013-03-05",3.1,"2055",5.75999987125397,5.20999988354743,8.30999981425703,39,7650,6,9005,30,0.24,0.333333333333333,0.666666666666667
"12940",6,57,1001,"2013-03-11",5.6,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12941",6,57,1001,"2013-03-11",5.6,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12942",6,57,1001,"2013-03-23",3.7,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12943",6,57,1001,"2013-03-23",3.7,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12944",6,57,1001,"2013-04-16",4,"1950",5.26999988220632,NA,18.669999582693,66,3900,6,10493,100,0.9,0.866666666666667,0.133333333333333
"12945",6,57,1001,"2013-04-16",4,"2130",11.5299997422844,3.91999991238117,12.8499997127801,78,5325,2,9402,46,0.68,0.470588235294118,0.529411764705882
"12946",6,57,1001,"2013-04-22",6,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12947",6,57,1001,"2013-04-22",6,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12948",6,57,1001,"2013-04-28",6,"1835",NA,0.989999977871776,NA,NA,1750,0,-9210,36,0.02,1,0
"12949",6,57,1001,"2013-05-04",4.7,"1935",5.49499987717718,6.16999986208975,8.05499981995672,28,3300,6,12338,92,0.48,0.583333333333333,0.416666666666667
"12950",6,57,1001,"2013-05-04",4.7,"2120",23.5499994736165,NA,8.51999980956316,124,9000,2,7797,99,1,0.38,0.62
"12951",6,57,1001,"2013-05-10",4.5,"1900",NA,5.14499988500029,NA,NA,2800,0,-32768,36,0.08,0.833333333333333,0.166666666666667
"12952",6,57,1001,"2013-05-10",4.5,"2040",NA,5.37999987974763,NA,NA,4300,1,12120,24.5,0.14,0.428571428571429,0.571428571428571
"12953",6,57,1001,"2013-05-16",3.3,"1825",7.69999982789159,NA,16.5499996300787,83,3550,1,12028,100,0.82,0.780487804878049,0.219512195121951
"12954",6,57,1001,"2013-05-16",3.3,"2140",5.15499988477677,2.88999993540347,7.41499983426183,35,5475,1,10817,42.5,0.44,0.590909090909091,0.409090909090909
"12955",6,57,1001,"2013-05-22",2.6,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12956",6,57,1001,"2013-05-22",2.6,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12957",6,57,1001,"2013-05-28",2.4,"1850",14.5899996738881,3.33499992545694,12.7899997141212,112,2250,1,12861.5,66,0.66,0.787878787878788,0.212121212121212
"12958",6,57,1001,"2013-05-28",2.4,"2030",9.87999977916479,6.27999985963106,15.5599996522069,95.5,2500,1,12627,68,0.68,1,0
"12959",6,57,1001,"2013-06-03",5,"1810",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12960",6,57,1001,"2013-06-03",5,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12961",6,57,1001,"2013-06-09",5.6,"1915",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12962",6,57,1001,"2013-06-09",5.6,"2055",24.5799994505942,NA,13.9149996889755,208.5,13500,2,6694,100,1,0.95,0.05
"12963",6,57,1001,"2013-06-15",4,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12964",6,57,1001,"2013-06-21",2.7,"2115",NA,6.53999985381961,NA,NA,5300,0,-10685.5,16,0.24,0.5,0.5
"12965",6,57,1001,"2013-06-27",3.7,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12966",6,57,1001,"2013-06-27",3.7,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12967",6,57,1001,"2013-07-03",8,"1825",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12968",6,57,1001,"2013-07-03",8,"2140",NA,3.32499992568046,NA,NA,2800,1,14381,32,0.24,1,0
"12969",6,57,1001,"2013-07-09",4.6,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12970",6,57,1001,"2013-07-09",4.6,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12971",6,57,1001,"2013-07-15",4.4,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12972",6,57,1001,"2013-07-21",8.1,"1810",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12973",6,57,1001,"2013-07-21",8.1,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12974",6,57,1001,"2013-07-27",5.8,"1915",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12975",6,57,1001,"2013-07-27",5.8,"2055",12.4099997226149,7.3499998357147,16.8299996238202,151,6250,0,-10682,65,0.4,0.3,0.7
"12976",6,57,1001,"2013-08-02",2.9,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12977",6,57,1001,"2013-08-02",2.9,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12978",6,57,1001,"2013-08-08",5.4,"1935",2.96499993372709,1.68999996222556,12.8149997135624,29,16450,2,6540,38,0.72,0.638888888888889,0.361111111111111
"12979",6,57,1001,"2013-08-08",5.4,"2115",NA,2.74999993853271,NA,NA,NA,0,-32768,NA,0.02,1,0
"12980",6,57,1001,"2013-08-14",28.5,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12981",6,57,1001,"2013-08-14",28.5,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12982",6,57,1001,"2013-08-20",27,"2140",NA,3.4999999217689,NA,NA,NA,0,-32768,NA,0.08,0.75,0.25
"12983",6,57,1001,"2013-08-26",17.8,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12984",6,57,1001,"2013-09-01",11.4,"1850",6.47999985516071,3.23999992758036,6.35999985784292,28,3150,6,13451,78,0.28,1,0
"12985",6,57,1001,"2013-09-07",15.6,"1950",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12986",6,57,1001,"2013-09-07",15.6,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12987",6,57,1001,"2014-02-28",4.2,"1825",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"12988",6,57,1001,"2014-02-28",4.2,"2140",7.96499982196838,NA,32.7799992673099,156,14050,2,7310,66.5,0.92,0.0217391304347826,0.978260869565217
"12989",6,57,1001,"2014-03-12",3.1,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12990",6,57,1001,"2014-03-18",3.5,"1810",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12991",6,57,1001,"2014-03-18",3.5,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12992",6,57,1001,"2014-03-24",7.8,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12993",6,57,1001,"2014-03-24",7.8,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12994",6,57,1001,"2014-03-30",3.5,"1835",2.27999994903803,1.95999995619059,6.83999984711409,10,2525,6,11827,52,0.0533333333333333,1,0
"12995",6,57,1001,"2014-03-30",3.5,"2155",3.53499992098659,NA,17.2649996140972,32,7075,2,8868,83,0.84,0.595238095238095,0.404761904761905
"12996",6,57,1001,"2014-04-05",3.9,"2120",10.069999774918,8.88999980129302,6.8899998459965,47,5650,6,10747,16,0.173333333333333,0.153846153846154,0.846153846153846
"12997",6,57,1001,"2014-04-23",3.3,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12998",6,57,1001,"2014-04-23",3.3,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"12999",6,57,1001,"2014-04-29",4.8,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13000",6,57,1001,"2014-05-05",3.3,"1950",NA,NA,NA,NA,2500,1,12668,20,0,NA,NA
"13001",6,57,1001,"2014-05-05",3.3,"2130",9.89999977871776,5.17999988421798,7.5199998319149,49,2200,1,12716,82,0.28,0.428571428571429,0.571428571428571
"13002",6,57,1001,"2014-05-11",1,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13003",6,57,1001,"2014-05-11",1,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13004",6,57,1001,"2014-05-12",3.9,"2135",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13005",6,57,1001,"2014-05-17",3.9,"1835",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13006",6,57,1001,"2014-05-17",3.9,"2155",0.739999983459711,0.859999980777502,26.6399994045496,13,8750,2,8961.5,25,0.12,1,0
"13007",6,57,1001,"2014-05-23",5.4,"2115",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13008",6,57,1001,"2014-05-29",2.8,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13009",6,57,1001,"2014-05-29",2.8,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13010",6,57,1001,"2014-06-04",5.6,"1825",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13011",6,57,1001,"2014-06-04",5.6,"2140",NA,2.07999995350838,NA,NA,NA,0,-32768,NA,0.02,1,0
"13012",6,57,1001,"2014-06-16",4,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13013",6,57,1001,"2014-06-22",3.4,"1950",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13014",6,57,1001,"2014-06-22",3.4,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13015",6,57,1001,"2014-06-28",2.3,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13016",6,57,1001,"2014-06-28",2.3,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13017",6,57,1001,"2014-07-04",5,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13018",6,57,1001,"2014-07-04",5,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13019",6,57,1001,"2014-07-10",5.8,"1935",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13020",6,57,1001,"2014-07-10",5.8,"2115",17.344999612309,8.29999981448054,9.79499978106469,110.5,6000,6,11448,71,0.546666666666667,0.317073170731707,0.682926829268293
"13021",6,57,1001,"2014-07-16",7.7,"1900",7.86499982420355,7.85999982431531,7.01999984309077,34.5,8100,2,10451,68,0.33,0.0909090909090909,0.909090909090909
"13022",6,57,1001,"2014-07-16",7.7,"2040",NA,3.85999991372228,NA,NA,6300,1,11614,12,0.08,1,0
"13023",6,57,1001,"2014-07-22",6.2,"2140",4.32499990332872,NA,39.2649991223589,103,10050,2,8510.5,95,1,0.72,0.28
"13024",6,57,1001,"2014-07-28",5.6,"1925",1.62999996356666,NA,26.9499993976206,28,11950,2,7351,49,0.52,0.846153846153846,0.153846153846154
"13025",6,57,1001,"2014-07-28",5.6,"2105",NA,2.05999995395541,NA,NA,11650,2,7538,6,0.0133333333333333,1,0
"13026",6,57,1001,"2014-08-03",6.2,"1850",2.03999995440245,NA,33.9599992409348,45,10275,2,8605,53,0.96,1,0
"13027",6,57,1001,"2014-08-03",6.2,"2030",2.54499994311482,NA,43.3099990319461,68.5,9150,2,9358.5,83,1,1,0
"13028",6,57,1001,"2014-08-09",13.2,"1810",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13029",6,57,1001,"2014-08-09",13.2,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13030",6,57,1001,"2014-08-15",5.2,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13031",6,57,1001,"2014-08-15",5.2,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13032",6,57,1001,"2014-08-21",7.4,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13033",6,57,1001,"2014-08-21",7.4,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13034",6,57,1001,"2014-08-27",5.5,"1940",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13035",6,57,1001,"2014-08-27",5.5,"2115",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13036",6,57,1001,"2014-09-02",5.7,"1900",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13037",6,57,1001,"2014-09-02",5.7,"2040",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13038",6,57,1001,"2014-09-08",3.8,"1825",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13039",6,57,1001,"2014-09-08",3.8,"2140",NA,3.01999993249774,NA,NA,4700,1,12213.5,14,0.12,1,0
"13040",6,57,1001,"2014-10-08",3.5,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13041",6,57,1001,"2014-10-08",3.5,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13042",6,57,1001,"2014-10-14",6.1,"2115",0.769999982789159,0.719999983906746,25.674999426119,13,15550,2,5624,9.5,0.8,1,0
"13043",6,57,1001,"2014-10-20",3.7,"1900",NA,6.30999985896051,NA,NA,4200,6,12093.5,26.5,0.22,1,0
"13044",6,57,1001,"2014-10-20",3.7,"2040",3.11999993026257,2.53999994322658,11.6199997402728,26,5400,1,11211.5,21,0.26,1,0
"13045",6,57,1001,"2014-10-26",1,"1825",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13046",6,57,1001,"2014-10-26",1,"2140",NA,0.264999994076788,NA,NA,16000,1,6248,1.5,0.04,1,0
"13047",6,57,1001,"2014-11-01",2.6,"1925",2.11999995261431,NA,24.2499994579703,36,14350,2,7024,53,0.94,0.872340425531915,0.127659574468085
"13048",6,57,1001,"2014-11-01",2.6,"2105",6.31999985873699,NA,17.819999601692,60,7300,2,8537,67,0.68,0.294117647058824,0.705882352941177
"13049",6,57,1001,"2014-11-07",3.2,"1850",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13050",6,57,1001,"2014-11-07",3.2,"2030",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13051",6,57,1001,"2014-11-19",4.1,"1915",7.23999983817339,4.13999990746379,12.619999717921,63,4300,6,11571,100,0.77,0.961038961038961,0.038961038961039
"13052",6,57,1001,"2014-11-19",4.1,"2055",10.8699997570366,NA,21.5999995172024,132,8750,2,8364.5,57.5,0.98,0.0816326530612245,0.918367346938776
"13053",6,57,1001,"2014-11-25",9.3,"1835",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13054",6,57,1001,"2014-11-25",9.3,"2155",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13055",6,57,1001,"2014-12-06",1,"1820",1.80999995954335,NA,22.2649995023385,28,5150,2,11446,100,0.96,0.875,0.125
"13056",6,57,1001,"2014-12-06",1,"2135",22.939999487251,NA,6.20999986119568,96,10800,2,6645,74,0.62,0.193548387096774,0.806451612903226
"13057",6,57,1001,"2014-12-07",3.1,"1900",NA,NA,NA,NA,12200,2,6026,24,0,NA,NA
"13058",6,57,1001,"2014-12-07",3.1,"2040",1.78999995999038,NA,23.8699994664639,27.5,11200,2,6858,72,0.84,1,0
"13059",6,57,1001,"2014-12-13",3.9,"1825",7.41499983426183,NA,7.99999982118607,40,2775,1,11726.5,100,1,1,0
"13060",6,57,1001,"2014-12-13",3.9,"2140",NA,1.04999997653067,NA,NA,1900,1,12503,40,0.24,1,0
"13061",6,57,1001,"2014-12-19",4,"1925",8.74999980442226,NA,33.4199992530048,165.5,11650,2,6371,82.5,1,0.72,0.28
"13062",6,57,1001,"2014-12-19",4,"2105",14.6849996717647,NA,24.4049994545057,217,9750,2,7298,71,1,0.08,0.92
"13063",6,57,1001,"2014-12-25",1,"1850",14.2499996814877,8.7549998043105,13.4199997000396,110.5,14450,6,6984,31,0.48,0.777777777777778,0.222222222222222
"13064",6,57,1001,"2014-12-25",1,"2030",6.04999986477196,1.76999996043742,17.0599996186793,75,3725,1,10629,96,0.92,0.978260869565217,0.0217391304347826
"13065",6,57,1001,"2015-01-06",7,"1915",1.35999996960163,NA,9.11999979615211,8,11550,2,7085,29.5,0.02,1,0
"13066",6,57,1001,"2015-01-06",7,"2055",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13067",6,57,1001,"2015-01-18",3,"1935",NA,1.78999995999038,NA,NA,3250,0,-10133,20,0.04,1,0
"13068",6,57,1001,"2015-01-18",3,"2115",6.67999985069036,3.31499992590398,10.4099997673184,41,2350,0,-10093.5,48,0.11,1,0
"13069",6,57,1001,"2015-01-30",4.9,"1825",NA,1.35999996960163,NA,NA,1900,6,12628,36,0.04,1,0
"13070",6,57,1001,"2015-02-05",6.8,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13071",6,57,1001,"2015-02-05",6.8,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13072",6,57,1001,"2015-02-11",5.2,"1850",NA,NA,NA,NA,10800,0,-13376,6,0,NA,NA
"13073",6,57,1001,"2015-02-11",5.2,"2030",1.04499997664243,NA,27.2199993915856,16,11100,2,6981.5,41.5,0.08,1,0
"13074",6,57,1001,"2015-02-17",5.6,"2130",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13075",6,57,1001,"2015-02-23",3.5,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13076",6,57,1001,"2015-02-23",3.5,"2055",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13077",6,57,1001,"2015-03-19",3.3,"1825",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13078",6,57,1001,"2015-03-24",2,"1840",8.29999981448054,NA,31.7199992910028,160,11400,2,6373,88,1,0,1
"13079",6,57,1001,"2015-03-24",2,"2025",7.82499982509762,NA,39.3649991201237,187,9500,2,7750,92.5,1,0,1
"13080",6,57,1001,"2015-03-24",2,"2200",2.79999993741512,NA,15.0199996642768,29,3750,1,11688,100,0.86,0.930232558139535,0.0697674418604651
"13081",6,61,3,"2012-01-01",7,"1805",0.394999991171062,0.34999999217689,17.0699996184558,4,2200,1,13471,100,0.92,1,0
"13082",6,61,3,"2012-01-01",7,"2120",NA,0.819999981671572,NA,NA,NA,0,-32768,NA,0.02,1,0
"13083",6,61,3,"2012-01-02",15,"1850",18.5999995842576,NA,35.4799992069602,435,10500,2,7213,88,1,0.96,0.04
"13084",6,61,3,"2012-01-03",4.1,"1930",NA,0.749999983236194,NA,NA,11850,0,-13288,4,0.18,1,0
"13085",6,61,3,"2012-01-03",4.1,"2110",1.88999995775521,1.61999996379018,19.5599995627999,22,11600,2,6481,39,0.986666666666667,0.986486486486487,0.0135135135135135
"13086",6,61,3,"2012-01-04",5.3,"1835",NA,0.359999991953373,NA,NA,NA,0,-32768,NA,0.06,1,0
"13087",6,61,3,"2012-01-04",5.3,"2155",0.569999987259507,0.419999990612268,13.2299997042865,5,500,1,14122,88,0.64,1,0
"13088",6,61,3,"2012-01-05",4.9,"1920",NA,NA,NA,NA,NA,0,-32768,NA,0,NA,NA
"13089",6,61,3,"2012-01-05",4.9,"2100",NA,0.869999980553985,NA,NA,450,0,-32768,32,0.0666666666666667,1,0
"13090",6,61,3,"2012-01-06",4.7,"1825",1.52999996580184,NA,35.1299992147833,32,15050,2,6533,45.5,0.74,1,0
"13091",6,61,3,"2012-01-06",4.7,"2140",1.79999995976686,0.989999977871776,21.8899995107204,26.5,9925,2,7351,44.5,0.82,0.951219512195122,0.0487804878048781
"13092",6,61,3,"2012-01-07",3.9,"1905",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13093",6,61,3,"2012-01-07",3.9,"2045",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13094",6,61,3,"2012-01-08",16.9,"1950",0.34999999217689,0.389999991282821,54.9799987711012,12,3500,2,12556,84,0.24,1,0
"13095",6,61,3,"2012-01-08",16.9,"2130",1.05999997630715,0.974999978207052,14.629999672994,10,450,2,13968,66,0.66,1,0
"13096",6,61,3,"2012-01-09",13.2,"1855",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13097",6,61,3,"2012-01-10",3.3,"1935",1.31499997060746,NA,17.8949996000156,16.5,11100,2,6548,57,1,1,0
"13098",6,61,3,"2012-01-10",3.3,"2115",1.28499997127801,0.799999982118607,19.2699995692819,15,10800,2,6751,13,0.573333333333333,1,0
"13099",6,61,3,"2012-01-11",2.9,"1840",NA,0.809999981895089,NA,NA,NA,0,-32768,NA,0.02,1,0
"13100",6,61,3,"2012-01-12",2.2,"1925",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13101",6,61,3,"2012-01-12",2.2,"2105",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13102",6,61,3,"2012-01-13",9.2,"1830",NA,0.439999990165234,NA,NA,450,0,-9619.5,32,0.08,1,0
"13103",6,61,3,"2012-01-13",9.2,"2145",NA,0.399999991059303,NA,NA,500,1,14128,18,0.1,1,0
"13104",6,61,3,"2012-01-14",3.8,"1915",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"13105",6,61,3,"2012-01-14",3.8,"2050",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
